! R140 Conversion
! Date: 2024-08-14 14:49:48
! Start: 200.00MHz  Stop: 14.00GHz  Points: 167
! Permativity
# Hz e R 50
Frequency           Permativity_Real           Permativity__Imag           Q           Tan           Reflection_Real           Reflection_Imag
5.90000000E+9      1.50000000E+2      1.49921200E+3      4.92078400E+2      9.99472800E+0      -9.95459200E-1      -1.93074800E-3
5.95000000E+9      1.50000000E+2      1.49348000E+3      4.94351000E+2      9.95653000E+0      -9.96407400E-1      -1.84519200E-3
6.00000000E+9      1.50000000E+2      1.50000000E+3      5.00682000E+2      1.00000000E+1      -9.95868600E-1      -1.63482960E-3
6.25000000E+9      1.50000000E+2      1.50000000E+3      5.21544000E+2      1.00000000E+1      -9.94794400E-1      -1.94523800E-4
6.50000000E+9      1.48589400E+2      1.42744800E+3      5.16170200E+2      9.61359400E+0      -9.96764200E-1      -2.34595200E-3
6.75000000E+9      1.46660800E+2      1.37068600E+3      5.14708400E+2      9.38279000E+0      -9.95330600E-1      -2.56563600E-3
7.00000000E+9      1.45120600E+2      1.26604800E+3      4.93023400E+2      8.79407400E+0      -9.96403600E-1      -1.19433560E-3
7.25000000E+9      1.44226800E+2      1.24847320E+3      5.03543200E+2      8.74724200E+0      -9.96545000E-1      -1.90711200E-3
7.50000000E+9      1.43172000E+2      1.17265760E+3      4.89273400E+2      8.27464600E+0      -9.98059600E-1      4.01696800E-4
7.75000000E+9      1.42065400E+2      1.09112060E+3      4.70429000E+2      7.77422000E+0      -9.95711000E-1      -1.20436168E-3
8.00000000E+9      1.40278000E+2      9.02548400E+2      4.01679600E+2      6.48619000E+0      -9.97463200E-1      2.10563400E-4
8.25000000E+9      1.41140600E+2      9.07856000E+2      4.16668000E+2      6.45079800E+0      -9.95548200E-1      -5.46746000E-4
8.50000000E+9      1.38751000E+2      8.33255800E+2      3.94019200E+2      6.01436400E+0      -9.94676800E-1      -1.81652580E-3
8.75000000E+9      1.39824600E+2      8.58864000E+2      4.18072600E+2      6.14775000E+0      -9.96691600E-1      -1.13531920E-3
9.00000000E+9      1.37227200E+2      7.90454400E+2      3.95766200E+2      5.74084000E+0      -9.95768400E-1      -1.20344060E-3
9.25000000E+9      1.37877200E+2      8.22078400E+2      4.23033000E+2      5.92746400E+0      -9.97467000E-1      -1.88916717E-3
9.50000000E+9      1.37426000E+2      7.81740600E+2      4.13148400E+2      5.63335600E+0      -9.96668800E-1      -2.78908360E-3
9.75000000E+9      1.37559600E+2      7.44700800E+2      4.03929600E+2      5.35780000E+0      -9.96865800E-1      -2.13729440E-3
1.00000000E+10      1.37266800E+2      7.30084400E+2      4.06155600E+2      5.29540000E+0      -9.98713200E-1      -8.60088200E-4
1.02500000E+10      1.37280800E+2      6.74853000E+2      3.84815200E+2      4.90459600E+0      -9.96620800E-1      -2.87613200E-3
1.05000000E+10      1.37554200E+2      6.43105400E+2      3.75656600E+2      4.66995200E+0      -9.98624000E-1      -1.47869766E-3
1.07500000E+10      1.37669800E+2      6.99102800E+2      4.18089200E+2      5.07430200E+0      -9.97719800E-1      -2.51992000E-3
1.10000000E+10      1.38361200E+2      7.49737800E+2      4.58798000E+2      5.41768400E+0      -9.95349400E-1      -4.45595400E-4
1.12500000E+10      1.37926800E+2      7.79616200E+2      4.87924400E+2      5.64144600E+0      -9.97236600E-1      -6.80264400E-4
1.15000000E+10      1.41064400E+2      8.97431400E+2      5.74141600E+2      6.33873800E+0      -9.95190000E-1      -8.30730320E-4
1.17500000E+10      1.40318600E+2      9.21422000E+2      6.02304600E+2      6.58423800E+0      -9.98071600E-1      -2.59160000E-3
1.20000000E+10      1.42785000E+2      1.00008620E+3      6.67634200E+2      7.03564400E+0      -9.95932400E-1      -6.02619800E-4
1.22500000E+10      1.41526800E+2      9.90892000E+2      6.75276600E+2      7.04591000E+0      -9.97335600E-1      -2.14753180E-3
1.25000000E+10      1.40689400E+2      1.04100720E+3      7.23907000E+2      7.44132400E+0      -9.95532600E-1      -6.62182320E-4
1.27500000E+10      1.36996600E+2      9.65777800E+2      6.85025600E+2      7.07193200E+0      -9.98240800E-1      -2.47721400E-3
1.30000000E+10      1.32543000E+2      8.92690600E+2      6.45600400E+2      6.71635000E+0      -9.95162800E-1      -9.00482000E-4
1.32500000E+10      1.27987940E+2      8.16018800E+2      6.01499800E+2      6.29048800E+0      -9.97265000E-1      -1.57164280E-3
1.35000000E+10      1.23722660E+2      7.83888800E+2      5.88718600E+2      6.06855800E+0      -9.97437200E-1      -2.09721200E-3
1.37500000E+10      1.18303880E+2      7.02545200E+2      5.37398400E+2      5.32999200E+0      -9.97661400E-1      -1.09394600E-4
1.40000000E+10      1.11963640E+2      6.00000381E+2      4.67304297E+2      4.00000574E+0      -9.98169400E-1      -2.05014980E-3
