! R140 Conversion
! Date: 2024-08-14 14:49:36
! Start: 200.00MHz  Stop: 14.00GHz  Points: 167
! Permativity
# Hz e R 50
Frequency           Permativity_Real           Permativity__Imag           Q           Tan           Reflection_Real           Reflection_Imag
3.65000000E+9      7.61805800E+1      1.64259800E+1      3.33536800E+0      2.15619200E-1      -4.35854400E-1      -6.54688200E-1
3.70000000E+9      7.61440000E+1      1.65859000E+1      3.41397400E+0      2.17822800E-1      -4.43933600E-1      -6.47720000E-1
3.75000000E+9      7.60785400E+1      1.67037200E+1      3.48468600E+0      2.19558800E-1      -4.51625200E-1      -6.41300000E-1
3.80000000E+9      7.60214800E+1      1.67898200E+1      3.54935400E+0      2.20856200E-1      -4.59252800E-1      -6.34871400E-1
3.85000000E+9      7.59313600E+1      1.68830400E+1      3.61602000E+0      2.22346200E-1      -4.66351400E-1      -6.28586000E-1
3.90000000E+9      7.57991600E+1      1.70365000E+1      3.69627200E+0      2.24758400E-1      -4.72707200E-1      -6.22027200E-1
3.95000000E+9      7.56062800E+1      1.72335800E+1      3.78697600E+0      2.27938800E-1      -4.78226400E-1      -6.15401800E-1
4.00000000E+9      7.54594400E+1      1.74588200E+1      3.88503200E+0      2.31367000E-1      -4.83856400E-1      -6.08535000E-1
4.05000000E+9      7.53528000E+1      1.76581800E+1      3.97850800E+0      2.34340000E-1      -4.89690200E-1      -6.01554200E-1
4.10000000E+9      7.52928400E+1      1.78654000E+1      4.07488800E+0      2.37278400E-1      -4.95693200E-1      -5.94505000E-1
4.15000000E+9      7.52700400E+1      1.80163800E+1      4.15944200E+0      2.39356400E-1      -5.01975400E-1      -5.87925800E-1
4.20000000E+9      7.51936400E+1      1.81220000E+1      4.23423400E+0      2.41004400E-1      -5.07787400E-1      -5.81983200E-1
4.25000000E+9      7.50694800E+1      1.82177600E+1      4.30727800E+0      2.42678600E-1      -5.13089400E-1      -5.76371600E-1
4.30000000E+9      7.49093200E+1      1.83047800E+1      4.37877200E+0      2.44359200E-1      -5.17948800E-1      -5.70733000E-1
4.35000000E+9      7.47187600E+1      1.84584400E+1      4.46687200E+0      2.47038800E-1      -5.22228200E-1      -5.64790400E-1
4.40000000E+9      7.45021400E+1      1.86588000E+1      4.56725800E+0      2.50446400E-1      -5.26030600E-1      -5.58690800E-1
4.45000000E+9      7.43933000E+1      1.88584200E+1      4.66857400E+0      2.53496000E-1      -5.30533800E-1      -5.52391400E-1
4.50000000E+9      7.43370800E+1      1.91098200E+1      4.78396400E+0      2.57069400E-1      -5.35144000E-1      -5.45660600E-1
4.55000000E+9      7.43530600E+1      1.93053000E+1      4.88661200E+0      2.59643800E-1      -5.40276400E-1      -5.38960800E-1
4.60000000E+9      7.43604200E+1      1.94602600E+1      4.97996800E+0      2.61702200E-1      -5.45328800E-1      -5.32713600E-1
4.65000000E+9      7.43323200E+1      1.95645200E+1      5.06106200E+0      2.63203200E-1      -5.50145400E-1      -5.27062200E-1
4.70000000E+9      7.42172600E+1      1.96365400E+1      5.13431400E+0      2.64582000E-1      -5.54310800E-1      -5.22018800E-1
4.75000000E+9      7.40208200E+1      1.97362200E+1      5.21527400E+0      2.66630600E-1      -5.57700000E-1      -5.17130600E-1
4.80000000E+9      7.37961400E+1      1.98167400E+1      5.29167400E+0      2.68533600E-1      -5.60785200E-1      -5.12296200E-1
4.85000000E+9      7.40183200E+1      2.00897400E+1      5.42045200E+0      2.71416000E-1      -5.66352600E-1      -5.04822000E-1
4.90000000E+9      7.39530400E+1      2.02522400E+1      5.52062800E+0      2.73853200E-1      -5.70112200E-1      -4.99141400E-1
4.95000000E+9      7.36594800E+1      2.06628200E+1      5.69002200E+0      2.80518000E-1      -5.71435000E-1      -4.92554000E-1
5.00000000E+9      7.34465400E+1      2.06861400E+1      5.75399200E+0      2.81649600E-1      -5.74432000E-1      -4.88513400E-1
5.05000000E+9      7.35526600E+1      2.08158600E+1      5.84797400E+0      2.83006600E-1      -5.79082000E-1      -4.82472800E-1
5.10000000E+9      7.35005800E+1      2.09833600E+1      5.95339200E+0      2.85485800E-1      -5.82444000E-1      -4.76773800E-1
5.15000000E+9      7.34719600E+1      2.09783400E+1      6.01032000E+0      2.85528600E-1      -5.86410400E-1      -4.72271400E-1
5.20000000E+9      7.34937800E+1      2.11283200E+1      6.11206400E+0      2.87485200E-1      -5.90155200E-1      -4.66676200E-1
5.25000000E+9      7.33678400E+1      2.10677200E+1      6.15312600E+0      2.87154200E-1      -5.93497400E-1      -4.63021600E-1
5.30000000E+9      7.33917800E+1      2.13312600E+1      6.28944000E+0      2.90647600E-1      -5.96753600E-1      -4.56881000E-1
5.35000000E+9      7.28940800E+1      2.14784000E+1      6.39256400E+0      2.94654400E-1      -5.96914800E-1      -4.53191200E-1
5.40000000E+9      7.29163200E+1      2.17168600E+1      6.52393400E+0      2.97832000E-1      -6.00120800E-1      -4.47424200E-1
5.45000000E+9      7.29615600E+1      2.19417600E+1      6.65253600E+0      3.00730800E-1      -6.03442200E-1      -4.41779200E-1
5.50000000E+9      7.27924400E+1      2.20333600E+1      6.74160000E+0      3.02688400E-1      -6.05736800E-1      -4.37720000E-1
5.55000000E+9      7.26325400E+1      2.22444200E+1      6.86805000E+0      3.06260000E-1      -6.07482200E-1      -4.32517400E-1
5.60000000E+9      7.25073600E+1      2.24515800E+1      6.99445600E+0      3.09645600E-1      -6.09417400E-1      -4.27341000E-1
5.65000000E+9      7.25082000E+1      2.25701000E+1      7.09416600E+0      3.11277200E-1      -6.12352400E-1      -4.22445000E-1
5.70000000E+9      7.24220200E+1      2.24199000E+1      7.10931800E+0      3.09573600E-1      -6.15495000E-1      -4.19548800E-1
5.75000000E+9      7.24133000E+1      2.28494000E+1      7.30907200E+0      3.15542000E-1      -6.17349000E-1      -4.12959800E-1
5.80000000E+9      7.23739400E+1      2.27367600E+1      7.33628400E+0      3.14158800E-1      -6.20567800E-1      -4.09847800E-1
5.85000000E+9      7.22164800E+1      2.29019000E+1      7.45326600E+0      3.17129600E-1      -6.22217600E-1      -4.05487000E-1
5.90000000E+9      7.20812600E+1      2.31427400E+1      7.59602400E+0      3.21065400E-1      -6.23742200E-1      -4.00693000E-1
5.95000000E+9      7.18355000E+1      2.33315400E+1      7.72288600E+0      3.24791000E-1      -6.24734200E-1      -3.96613200E-1
