! R140 Conversion
! Date: 2024-08-14 14:49:45
! Start: 200.00MHz  Stop: 14.00GHz  Points: 167
! Permativity
# Hz e R 50
Frequency           Permativity_Real           Permativity__Imag           Q           Tan           Reflection_Real           Reflection_Imag
5.55000000E+9      7.22183200E+1      2.24774800E+1      6.94000200E+0      3.11242800E-1      -6.04178600E-1      -4.32267800E-1
5.60000000E+9      7.20607600E+1      2.26522600E+1      7.05698400E+0      3.14349600E-1      -6.06028400E-1      -4.27392000E-1
5.65000000E+9      7.20300200E+1      2.27611600E+1      7.15422000E+0      3.15996400E-1      -6.08823000E-1      -4.22658000E-1
5.70000000E+9      7.18947200E+1      2.25799600E+1      7.16007400E+0      3.14070200E-1      -6.11765800E-1      -4.20122400E-1
5.75000000E+9      7.17313400E+1      2.30214000E+1      7.36409000E+0      3.20936200E-1      -6.12674600E-1      -4.13892200E-1
5.80000000E+9      7.16883000E+1      2.27738000E+1      7.34822600E+0      3.17676800E-1      -6.16295800E-1      -4.11644000E-1
5.85000000E+9      7.17102200E+1      2.31251400E+1      7.52592000E+0      3.22481200E-1      -6.18516200E-1      -4.05615800E-1
5.90000000E+9      7.14246800E+1      2.33290600E+1      7.65718200E+0      3.26625000E-1      -6.19266600E-1      -4.01468400E-1
5.95000000E+9      7.14007600E+1      2.34213600E+1      7.75262600E+0      3.28027400E-1      -6.21883400E-1      -3.97323800E-1
6.00000000E+9      7.11885200E+1      2.36507800E+1      7.89434400E+0      3.32227200E-1      -6.22942400E-1      -3.92971400E-1
6.25000000E+9      7.07362400E+1      2.46765800E+1      8.57993800E+0      3.48856200E-1      -6.30703200E-1      -3.69576000E-1
6.50000000E+9      7.00296800E+1      2.50907800E+1      9.07291400E+0      3.58287800E-1      -6.38105400E-1      -3.52323000E-1
6.75000000E+9      6.94915200E+1      2.59014800E+1      9.72630400E+0      3.72727400E-1      -6.43743200E-1      -3.32456600E-1
7.00000000E+9      6.88254000E+1      2.61974800E+1      1.02018000E+1      3.80636600E-1      -6.49749600E-1      -3.17320800E-1
7.25000000E+9      6.82030600E+1      2.68636200E+1      1.08348400E+1      3.93877000E-1      -6.53579800E-1      -3.00149000E-1
7.50000000E+9      6.75545200E+1      2.75805000E+1      1.15075400E+1      4.08277400E-1      -6.57145600E-1      -2.84176200E-1
7.75000000E+9      6.70202400E+1      2.80613400E+1      1.20984400E+1      4.18699600E-1      -6.60512600E-1      -2.69245600E-1
8.00000000E+9      6.60578800E+1      2.89521600E+1      1.28851600E+1      4.38282000E-1      -6.61033400E-1      -2.54422400E-1
8.25000000E+9      6.54748800E+1      2.89977600E+1      1.33087600E+1      4.42882600E-1      -6.64018600E-1      -2.42950000E-1
8.50000000E+9      6.48122200E+1      2.95909400E+1      1.39925400E+1      4.56566000E-1      -6.65681600E-1      -2.29967200E-1
8.75000000E+9      6.42146000E+1      2.96716200E+1      1.44433800E+1      4.62069800E-1      -6.67576200E-1      -2.19391800E-1
9.00000000E+9      6.34773600E+1      3.03606000E+1      1.52010000E+1      4.78290800E-1      -6.67930600E-1      -2.07094000E-1
9.25000000E+9      6.29049800E+1      3.05979200E+1      1.57453800E+1      4.86420600E-1      -6.68883800E-1      -1.96720600E-1
9.50000000E+9      6.22394200E+1      3.11238600E+1      1.64488800E+1      5.00063600E-1      -6.69237600E-1      -1.85888200E-1
9.75000000E+9      6.14143000E+1      3.16207800E+1      1.71512600E+1      5.14878400E-1      -6.68082800E-1      -1.75715600E-1
1.00000000E+10      6.12918400E+1      3.18079400E+1      1.76951800E+1      5.18944400E-1      -6.70746200E-1      -1.66216400E-1
1.02500000E+10      6.01820800E+1      3.20493200E+1      1.82752200E+1      5.32539200E-1      -6.67830600E-1      -1.58348000E-1
1.05000000E+10      5.96320400E+1      3.27078200E+1      1.91055800E+1      5.48499800E-1      -6.67031400E-1      -1.48256200E-1
1.07500000E+10      5.91723600E+1      3.28915400E+1      1.96703600E+1      5.55859800E-1      -6.67619400E-1      -1.40312600E-1
1.10000000E+10      5.80133000E+1      3.36023400E+1      2.05628000E+1      5.79236000E-1      -6.65080200E-1      -1.31524000E-1
1.12500000E+10      5.80734400E+1      3.36803400E+1      2.10789200E+1      5.79961000E-1      -6.66530800E-1      -1.24149800E-1
1.15000000E+10      5.64693400E+1      3.41106000E+1      2.18226200E+1      6.04062400E-1      -6.61519800E-1      -1.17465800E-1
1.17500000E+10      5.65868600E+1      3.38836400E+1      2.21486400E+1      5.98789000E-1      -6.64070400E-1      -1.11596800E-1
1.20000000E+10      5.51731200E+1      3.47114400E+1      2.31725000E+1      6.29138000E-1      -6.60065400E-1      -1.03478400E-1
1.22500000E+10      5.53978000E+1      3.39581800E+1      2.31419600E+1      6.12992400E-1      -6.62439800E-1      -1.00245200E-1
1.25000000E+10      5.37097000E+1      3.51664200E+1      2.44544400E+1      6.54758600E-1      -6.56307600E-1      -9.14827000E-2
1.27500000E+10      5.39197800E+1      3.43598000E+1      2.43713800E+1      6.37248200E-1      -6.58999400E-1      -8.86782200E-2
1.30000000E+10      5.24236800E+1      3.46902600E+1      2.50882800E+1      6.61729400E-1      -6.54833800E-1      -8.30653400E-2
1.32500000E+10      5.22003800E+1      3.55173000E+1      2.61803400E+1      6.80413400E-1      -6.54115400E-1      -7.53420400E-2
1.35000000E+10      5.19135600E+1      3.55910800E+1      2.67297200E+1      6.85615000E-1      -6.53824600E-1      -7.04523400E-2
1.37500000E+10      5.11006000E+1      3.65432600E+1      2.79531000E+1      7.15147200E-1      -6.51545200E-1      -6.28021800E-2
1.40000000E+10      5.08588600E+1      3.55079400E+1      2.76549400E+1      6.98185200E-1      -6.52172000E-1      -6.18248400E-2
