! R140 Conversion
! Date: 2024-08-14 14:49:42
! Start: 200.00MHz  Stop: 14.00GHz  Points: 167
! Permativity
# Hz e R 50
Frequency           Permativity_Real           Permativity__Imag           Q           Tan           Reflection_Real           Reflection_Imag
4.10000000E+9      7.47625800E+1      1.83748400E+1      4.19109000E+0      2.45776200E-1      -4.89637200E-1      -5.91468000E-1
4.15000000E+9      7.46795200E+1      1.85209400E+1      4.27593200E+0      2.48005800E-1      -4.95785400E-1      -5.85132000E-1
4.20000000E+9      7.45776200E+1      1.86663800E+1      4.36142600E+0      2.50294400E-1      -5.01636600E-1      -5.79177600E-1
4.25000000E+9      7.44699600E+1      1.88142000E+1      4.44830200E+0      2.52641400E-1      -5.07063600E-1      -5.73374000E-1
4.30000000E+9      7.43756400E+1      1.89572200E+1      4.53484400E+0      2.54884800E-1      -5.12345200E-1      -5.67546800E-1
4.35000000E+9      7.42859600E+1      1.91029800E+1      4.62284800E+0      2.57154800E-1      -5.17137000E-1      -5.61315000E-1
4.40000000E+9      7.41976400E+1      1.92378200E+1      4.70898600E+0      2.59277600E-1      -5.21556800E-1      -5.55478800E-1
4.45000000E+9      7.41145000E+1      1.93786000E+1      4.79735400E+0      2.61468600E-1      -5.26305800E-1      -5.49651400E-1
4.50000000E+9      7.40307400E+1      1.95173400E+1      4.88598600E+0      2.63638200E-1      -5.31083400E-1      -5.43470000E-1
4.55000000E+9      7.39527200E+1      1.96597800E+1      4.97633400E+0      2.65842800E-1      -5.35836200E-1      -5.37185800E-1
4.60000000E+9      7.38619800E+1      1.97977000E+1      5.06630600E+0      2.68036200E-1      -5.40628600E-1      -5.31128800E-1
4.65000000E+9      7.37837000E+1      1.99567000E+1      5.16251000E+0      2.70475800E-1      -5.45276400E-1      -5.25441000E-1
4.70000000E+9      7.37070200E+1      2.00994000E+1      5.25533600E+0      2.72693200E-1      -5.49535000E-1      -5.20194800E-1
4.75000000E+9      7.36281600E+1      2.02484800E+1      5.35063400E+0      2.75009800E-1      -5.53284000E-1      -5.15028800E-1
4.80000000E+9      7.35460800E+1      2.03948800E+1      5.44605200E+0      2.77307800E-1      -5.56926400E-1      -5.10019600E-1
4.85000000E+9      7.34684200E+1      2.05418800E+1      5.54244800E+0      2.79601600E-1      -5.61245600E-1      -5.03508200E-1
4.90000000E+9      7.33983200E+1      2.06831400E+1      5.63809000E+0      2.81793000E-1      -5.66380200E-1      -4.97234200E-1
4.95000000E+9      7.33213600E+1      2.08019400E+1      5.72832800E+0      2.83708800E-1      -5.68734400E-1      -4.92387800E-1
5.00000000E+9      7.32443200E+1      2.09514800E+1      5.82779400E+0      2.86049400E-1      -5.70918000E-1      -4.87168200E-1
5.05000000E+9      7.31592200E+1      2.10837400E+1      5.92322600E+0      2.88190000E-1      -5.75201600E-1      -4.81634000E-1
5.10000000E+9      7.30724800E+1      2.12181400E+1      6.02000600E+0      2.90371000E-1      -5.78551600E-1      -4.75709400E-1
