! NanoVNA-App
! Date: 2024-06-25 16:25:09
! Start: 200.00MHz  Stop: 6.00GHz  Points: 801
! S-Parameter data: F S11
# Hz S RI R 50
Frequency           S1_Real           S1_Imag           S11_Real           S11_Imag           S21_Real           S21_Imag
1.20775000E+9      1.07374182E+9      0.00000000E+0      2.71123155E-1      1.61567451E-1      -1.49141997E-5      -6.82193786E-6
1.21500000E+9      1.07374182E+9      0.00000000E+0      3.13302123E-1      7.64352394E-2      -6.76140189E-7      8.31671059E-6
1.22225000E+9      1.07374182E+9      0.00000000E+0      3.37646886E-1      -8.57297092E-3      5.11994585E-5      -1.83749944E-6
1.22950000E+9      1.07374182E+9      0.00000000E+0      3.49933192E-1      -1.03084275E-1      -3.65730375E-5      -1.55530870E-7
1.23675000E+9      1.07374182E+9      0.00000000E+0      3.49506044E-1      -2.09964758E-1      -1.26948580E-5      7.54371285E-6
1.24400000E+9      1.07374182E+9      0.00000000E+0      3.33880298E-1      -3.39472178E-1      4.00273129E-5      -2.69515440E-5
1.25125000E+9      1.07374182E+9      0.00000000E+0      2.88820328E-1      -5.21164785E-1      -6.65476546E-5      -3.40212137E-6
1.25850000E+9      1.07374182E+9      0.00000000E+0      1.70909738E-1      -8.03568715E-1      -3.00202519E-5      2.52723694E-5
1.26575000E+9      1.07374182E+9      0.00000000E+0      -2.40995769E-1      -1.32309173E+0      -1.96760520E-5      1.15297735E-5
1.27300000E+9      1.07374182E+9      0.00000000E+0      -2.45691018E+0      -1.46067562E+0      5.55701554E-5      3.08593735E-5
1.28025000E+9      1.07374182E+9      0.00000000E+0      -1.10260998E+0      1.84612123E+0      -2.26488337E-5      1.06990337E-5
1.28750000E+9      1.07374182E+9      0.00000000E+0      4.66207492E-2      1.11995837E+0      -1.62003562E-5      -3.21054831E-5
1.29475000E+9      1.07374182E+9      0.00000000E+0      2.74727919E-1      6.80990065E-1      -1.12354755E-5      -5.15300781E-6
1.30200000E+9      1.07374182E+9      0.00000000E+0      3.38335584E-1      4.41121178E-1      8.24220479E-7      -1.53919682E-5
1.30925000E+9      1.07374182E+9      0.00000000E+0      3.55991898E-1      2.74296631E-1      -2.78372318E-5      5.41470945E-6
1.31650000E+9      1.07374182E+9      0.00000000E+0      3.52955816E-1      1.43009311E-1      1.27106905E-5      -3.10000032E-5
1.32375000E+9      1.07374182E+9      0.00000000E+0      3.34531954E-1      3.00674917E-2      4.18443233E-6      -9.64663923E-6
1.33100000E+9      1.07374182E+9      0.00000000E+0      2.97938201E-1      -7.63908655E-2      -1.86730176E-6      7.46455044E-6
1.33825000E+9      1.07374182E+9      0.00000000E+0      2.34573266E-1      -1.81467403E-1      -2.04760581E-5      1.78553164E-5
1.34550000E+9      1.07374182E+9      0.00000000E+0      1.28376024E-1      -2.81167459E-1      -3.69735062E-7      -2.48895958E-5
1.35275000E+9      1.07374182E+9      0.00000000E+0      -4.82905439E-2      -3.50259069E-1      1.26939267E-5      -2.36192718E-5
1.36000000E+9      1.07374182E+9      0.00000000E+0      -2.95681098E-1      -3.04237151E-1      -7.34627247E-6      -1.67917460E-6
1.36725000E+9      1.07374182E+9      0.00000000E+0      -4.94348451E-1      -4.53581039E-2      -9.85153019E-6      -2.44602561E-5
1.37450000E+9      1.07374182E+9      0.00000000E+0      -4.23656339E-1      2.67173695E-1      -2.35624611E-5      1.65449455E-5
1.38175000E+9      1.07374182E+9      0.00000000E+0      -2.00264634E-1      4.09747903E-1      -1.33393332E-5      -3.36486846E-6
1.38900000E+9      1.07374182E+9      0.00000000E+0      -1.67901741E-2      3.99680300E-1      1.34352595E-5      1.39372423E-5
1.39625000E+9      1.07374182E+9      0.00000000E+0      1.02777005E-1      3.32990813E-1      -2.49668956E-5      2.62046233E-5
1.40350000E+9      1.07374182E+9      0.00000000E+0      1.69436356E-1      2.57138270E-1      -2.07275152E-5      3.77027318E-5
1.41075000E+9      1.07374182E+9      0.00000000E+0      2.05484531E-1      1.80778560E-1      1.63726509E-5      -1.17672607E-5
1.41800000E+9      1.07374182E+9      0.00000000E+0      2.19115517E-1      1.09785864E-1      2.13067979E-5      6.43543899E-6
1.42525000E+9      1.07374182E+9      0.00000000E+0      2.15177850E-1      3.89648002E-2      -1.16955489E-5      -7.88830221E-7
1.43250000E+9      1.07374182E+9      0.00000000E+0      1.94661013E-1      -2.42893497E-2      1.65784732E-5      -3.02083790E-5
1.43975000E+9      1.07374182E+9      0.00000000E+0      1.54422163E-1      -8.53911244E-2      -2.44937837E-6      -4.42592427E-5
1.44700000E+9      1.07374182E+9      0.00000000E+0      9.22779561E-2      -1.34466358E-1      1.55949965E-5      -1.16936862E-5
1.45425000E+9      1.07374182E+9      0.00000000E+0      -8.96008308E-4      -1.61917691E-1      3.65050510E-5      3.47383320E-7
1.46150000E+9      1.07374182E+9      0.00000000E+0      -1.13127545E-1      -1.40312371E-1      1.00368634E-5      -9.60193574E-6
1.46875000E+9      1.07374182E+9      0.00000000E+0      -2.13117402E-1      -4.30896359E-2      1.35162845E-5      -1.32089481E-5
1.47600000E+9      1.07374182E+9      0.00000000E+0      -2.34543917E-1      1.09670844E-1      -1.89719722E-5      1.00638717E-5
1.48325000E+9      1.07374182E+9      0.00000000E+0      -1.51872936E-1      2.38691502E-1      1.84550881E-5      1.07865781E-5
1.49050000E+9      1.07374182E+9      0.00000000E+0      -2.49259700E-2      2.86980908E-1      2.81920657E-5      7.33882189E-6
1.49775000E+9      1.07374182E+9      0.00000000E+0      8.35395805E-2      2.68240837E-1      -3.83602455E-5      -5.56651503E-6
1.50500000E+9      1.07374182E+9      0.00000000E+0      1.60978013E-1      2.15535887E-1      6.28549606E-6      -2.43345276E-5
1.51225000E+9      1.07374182E+9      0.00000000E+0      2.07153326E-1      1.50278154E-1      4.79631126E-7      2.70782039E-5
1.51950000E+9      1.07374182E+9      0.00000000E+0      2.30242445E-1      7.90395421E-2      -2.30558217E-5      -5.05708158E-6
1.52675000E+9      1.07374182E+9      0.00000000E+0      2.33259319E-1      7.34934919E-3      2.56700441E-5      3.62563878E-6
1.53400000E+9      1.07374182E+9      0.00000000E+0      2.18317197E-1      -6.54565328E-2      -5.57303429E-6      8.64826143E-6
1.54125000E+9      1.07374182E+9      0.00000000E+0      1.78426512E-1      -1.43651840E-1      -1.30580738E-5      2.58348882E-6
1.54850000E+9      1.07374182E+9      0.00000000E+0      1.09114908E-1      -2.17596630E-1      1.56797469E-5      -3.34102660E-5
1.55575000E+9      1.07374182E+9      0.00000000E+0      -6.63768239E-3      -2.77603503E-1      2.04155222E-5      -2.42190436E-5
1.56300000E+9      1.07374182E+9      0.00000000E+0      -1.90913176E-1      -2.84868149E-1      -3.60542908E-5      -1.65402889E-5
1.57025000E+9      1.07374182E+9      0.00000000E+0      -4.08199779E-1      -1.49612326E-1      -3.33599746E-6      -3.87122855E-5
1.57750000E+9      1.07374182E+9      0.00000000E+0      -4.86374826E-1      1.52474336E-1      -3.09003517E-5      -3.84822488E-5
1.58475000E+9      1.07374182E+9      0.00000000E+0      -3.04023941E-1      4.16308550E-1      1.44541264E-6      1.92616135E-5
1.59200000E+9      1.07374182E+9      0.00000000E+0      -5.94418991E-2      4.71192970E-1      -3.64240259E-5      -3.73367220E-6
1.59925000E+9      1.07374182E+9      0.00000000E+0      1.12397273E-1      4.11345130E-1      7.95349479E-7      -1.44615769E-5
1.60650000E+9      1.07374182E+9      0.00000000E+0      2.13108833E-1      3.20731165E-1      -2.38148496E-5      4.94504347E-5
1.61375000E+9      1.07374182E+9      0.00000000E+0      2.70439322E-1      2.23229100E-1      -1.92346051E-5      -4.23491001E-5
1.62100000E+9      1.07374182E+9      0.00000000E+0      2.98082590E-1      1.34020511E-1      3.08826566E-6      1.32424757E-5
1.62825000E+9      1.07374182E+9      0.00000000E+0      3.07772976E-1      4.70002771E-2      1.75694004E-5      -2.84109265E-5
1.63550000E+9      1.07374182E+9      0.00000000E+0      3.02289423E-1      -3.89173962E-2      -1.62618235E-5      1.94562599E-5
1.64275000E+9      1.07374182E+9      0.00000000E+0      2.80119143E-1      -1.33564822E-1      -2.31554732E-5      -4.19095159E-8
1.65000000E+9      1.07374182E+9      0.00000000E+0      2.38190542E-1      -2.32002589E-1      -4.47034836E-7      1.05993822E-5
1.65725000E+9      1.07374182E+9      0.00000000E+0      1.62502711E-1      -3.42480312E-1      2.37273052E-5      1.93538144E-5
1.66450000E+9      1.07374182E+9      0.00000000E+0      2.64738108E-2      -4.62827606E-1      -1.53193250E-5      2.55191699E-5
1.67175000E+9      1.07374182E+9      0.00000000E+0      -2.27993862E-1      -5.55090993E-1      -3.84934247E-5      3.08984891E-5
1.67900000E+9      1.07374182E+9      0.00000000E+0      -6.25524762E-1      -4.69667294E-1      -4.09549102E-5      2.06790864E-5
1.68625000E+9      1.07374182E+9      0.00000000E+0      -9.09231889E-1      2.35503701E-2      1.29621476E-5      -1.71633437E-5
1.69350000E+9      1.07374182E+9      0.00000000E+0      -6.49305963E-1      5.22634310E-1      2.28416175E-5      -4.71994281E-6
1.70075000E+9      1.07374182E+9      0.00000000E+0      -2.64814096E-1      6.13993140E-1      2.25659460E-5      -1.13230199E-5
